,Product_1,Product_2,Product_3,Product_4,Product_5
68976582,68554054,54635796,54393507,32204730,13764494
14033612,11199995,33108693,72128653,38072358,14033602
136668,74561265,33164951,74850075,26315122,10706160
8141046,10785805,1907615,10777708,1609191,1610561
2045621,60875322,41446843,60715918,40547505,55873620
24644338,54432315,21948650,67260812,68371276,59471318
13302966,6986847,10680458,43761442,12110556,32933095
45597232,57657389,708026,23454205,72456773,56606226
32200279,10706160,10706084,26315122,76029885,32198166
16106838,15350656,42126872,67911084,44349631,16079268
17605196,27922157,67861239,22021148,15669084,73682498
18002124,53447698,25191433,22021148,67861239,10868001
16208533,10387236,16314108,2086067,15514958,7117761
12404622,35920722,25206026,4026305,12404601,11407472
615976,48509229,76186679,615963,10697859,615977
75514309,60050735,1523227,57912964,56195676,56198267
76155222,4747467,63483847,63226094,44224953,17954263
2255417,16675019,764198,29837913,2255419,2255415
10736184,11199435,44224953,54889013,49368888,4747467
3614507,56697301,21526737,12011510,1582161,465219
746639,51615378,491442,10021395,746648,746663
72945070,10777708,1609191,77105849,8141062,70944880
13862477,2086067,44349631,16314108,67911084,66792707
8456142,447634,72322957,3220933,405243,36634252
5655697,41316363,54616399,74955104,71291990,74572230
2255419,2901371,459248,2902221,56198267,2903577
56248606,416985,31262507,57666163,595607,416978
73159010,73806442,74343369,72537158,73831100,73159008
422516,899588,9528709,6173175,373571,7975728
48087407,48100590,48091364,51884751,54383925,59084364
77692949,45151660,72537395,59473370,70722482,77694498
73806442,74342054,74343369,73159008,73159010,39992118
21343921,233212,122012,54665,33448286,12030322
1666387,55994870,72521998,8105301,4747467,1684009
75995177,67991056,491362,1582161,465219,74547194
10539907,4981857,4981861,4981859,4953367,4953369
7937299,44012841,10001369,10001373,44012580,7064939
19606295,58677681,416625,10697849,12108701,48509229
575389,311788,67179382,25006660,575388,26029837
4154855,556642,556507,964243,964223,8141074
73199681,53444660,10732310,2066599,14449573,21402325
4432845,43921961,50434531,73788524,34574630,51087321
25892097,556507,4154855,964223,43801338,4333879
38242369,73844240,46779514,66605328,46155766,68438022
74342054,73806442,57767919,70833240,58388702,74343369
51854334,11213554,43761442,32933095,25922110,6986847
1713195,49652338,1713127,6506587,3526999,3526997
73159008,74343369,73806442,72537158,73831100,73159010
15335893,43973407,8608925,459632,12071716,459733
7490967,51615378,51987865,73666130,17620717,7458771
3527007,72969822,73807070,15659038,73121485,52502814
529902,998687,556922,576880,518633,518679
51200545,14301144,9850897,50693254,53967374,18003803
10001324,44012580,10001353,10001351,10001334,10001326
746663,51615378,491442,10021395,746648,746639
23536001,48432507,34476640,24505347,48452169,23536612
9862464,15669197,7986170,51697953,7239205,9353663
74548798,67179382,575389,311788,26029837,25007161
22616559,15668735,10566733,56097175,7857797,8398179
1523227,51729979,56195676,29837913,75514309,16675019
6410735,6398873,6403163,14293641,6410691,6410757
75580631,44012841,16135710,31980817,41167737,75583326
32831638,66792707,10606661,26708402,75993812,52295579
459739,459733,15335893,459632,459628,459629
8428670,44003914,40691443,25248696,34520643,64762415
31238288,65948026,48812108,23783035,37929811,53468229
8121395,50375507,44984825,68828151,1536285,54789931
10021395,17620717,491431,491442,6711831,73666130
68250770,54710061,80978486,66730238,66730368,46757834
24428990,34476640,48432507,23536001,24505347,23536612
2255415,29837913,2255419,764198,1523227,2255417
6986847,11242886,12110556,13302966,32933095,43761442
1713127,3526999,3526997,48449680,6506587,49652338
8314996,8315202,31837271,8315121,8315056,8315046
58053725,56694005,54393507,33000095,13764494,53599451
74209127,54439144,708026,46178917,15270539,72672762
16314108,66792707,42126872,13862477,7117761,2086067
14144854,3209613,547563,754249,459084,546664
77907594,17475042,17474656,41446843,40547505,25184004
58122347,48116252,11213554,68438022,11242886,58936414
25753906,16079268,44349631,42126872,58667989,15350656
43761442,25922110,13302966,12110556,32933095,6986847
43881779,6986847,11213554,11242886,58583531,55998202
31262507,56248606,12274956,416978,12527803,21057555
17611683,77907594,14524994,25184004,41446843,40547505
72323554,3683399,26689717,447638,26691653,72322957
33573544,2927891,56515226,13745119,2585745,28937832
20271580,13541150,57625269,52644664,41694647,71897367
742272,456521,3858183,6539103,56305761,708026
455526,3858183,512224,416625,12404568,455445
54432315,4154855,74561265,25892097,68371276,53384260
52033195,56697301,12011510,465219,53967374,21526737
12011510,491362,67991056,10697849,1582161,21526737
22021148,25062191,10868001,18002124,25191433,67861239
67106618,7458771,459733,8608925,43973407,71062304
57421895,18002124,10868001,25191433,22021148,67861239
63839533,53833095,58065346,73947084,63084235,45339109
70771651,71198812,71201194,71198345,71197117,71197208
74240829,73547373,57127752,76206341,67057190,73655906
58259141,45695395,52717588,53516830,54711313,56027838
57809866,84709895,76206341,55584843,57127752,55248506
53827214,63494589,66425192,74492306,74932860,52400151
67910637,73947084,63084235,63839533,71082242,48524359
25918805,58259141,53516830,52717588,56027838,29396058
68693081,62263771,52717588,83470267,53516830,58259141
74810915,62269749,75321775,70661051,77619027,74750613
45339109,54058645,58065346,63839533,62263771,45695395
74750613,74932860,75323380,75321775,77619027,74810915
71197117,71201194,71198345,71198812,71197208,70771651
32033717,33815238,33969367,33996665,34016501,32033730
71159365,66425192,52400151,31276832,63494589,68596326
71198345,71197117,71197208,70771651,71201194,71198812
67057190,51553387,55138557,57127752,74240829,73655906
32033730,33815238,34016501,33969367,33996665,32033717
25730627,74317085,35532358,34942635,74176622,34942696
51553387,85042408,84709895,63839533,55138557,57127752
58065346,73547373,45339109,63453468,63839533,54058645
48524359,73113762,63839533,63084235,71082242,67910637
57127752,51553387,55584843,76206341,57809866,55138557
13561036,53654257,82075493,23258088,21464946,56312920
21464946,625684,32937961,56312920,13561036,23258088
73113762,48524359,73947084,63084235,68165482,68165397
34942696,35532358,34942635,74317085,74176622,25730627
43924153,14507169,66773643,41318754,43865002,2360457
70766415,70766384,71201117,71201194,71198345,71198812
68596326,31276832,74492306,66425192,52400151,71159365
71201117,71198345,71198812,70766415,70766384,71201344
45695395,54711313,62263771,56027838,58259141,45339109
46753117,59043368,48524359,73113762,63839533,63084235
74935377,75323380,62263771,54058645,45339109,74932860
58444960,70833091,70765398,70765393,81140794,73320913
59043368,73113762,73947084,63084235,75515658,59043365
55138557,57127752,84709895,85042408,84716247,55584843
73091235,63494589,68596326,31276832,74492306,66425192
75540783,12628815,12539362,74317085,34942635,73510754
71952008,47994410,47994357,8819725,13328288,8820501
74489817,63494589,74492306,58437155,66425192,35729879
74932860,75321775,52717588,75323380,53827214,74935377
71198812,71197117,70771651,71197208,71201194,71198345
40639597,35170466,19460704,35281385,11254535,11217956
76358835,22052301,58065346,63494589,625684,32937961
68174420,76352373,76307596,76308647,68171118,68174409
73655906,57127752,55138557,73642786,74240829,67057190
63453468,73547373,76589453,54058645,73174156,58065346
34016501,33815238,32033730,32033717,33969367,33996665
72464342,58065346,73947084,63839533,57127752,71952008
54028954,68596326,66425192,31276832,52400151,35729879
74558946,76352373,76307596,52675635,76307576,52675312
62263771,58065346,63839533,45695395,62269749,45339109
68171118,76307596,76308647,74558974,68174420,68174409
52717588,54711313,56027838,58259141,54913203,53516830
73320913,70833091,58444960,70765398,70765393,81140794
54711313,45695395,53516830,58259141,56027838,54700224
62269749,45339109,45695395,68693081,62263771,70661051
33815238,33969367,34016501,33928555,33911924,33802447
55665054,34942696,12628815,75402106,74317085,58263379
69271416,63839533,52717588,53516830,73510754,58065346
54058645,73547373,73174156,45339109,63839533,58065346
35729879,63494589,74489817,31276832,54028954,58437155
55248506,57809866,84716247,85042408,84709895,55584843
70765398,73320913,70833091,63839533,53833095,70765393
58437155,71159365,63494589,31276832,74489817,35729879
6597807,14507169,36264193,66773643,71969220,6598039
73510754,69271416,74317085,12628815,34942635,75540783
74492306,31276832,63494589,66425192,52400151,53827214
72882726,75540783,12539362,12628815,74317085,34942635
36264193,11254535,35281385,35170466,11217956,19460704
32648364,52675312,76307576,76307596,74558974,32648365
73174156,63839533,73547373,63453468,58065346,54058645
71197208,71198345,71198812,71201194,71197117,70771651
68174409,76308647,76352373,76307596,68171118,68174420
14507169,67216147,36264193,28623307,44106461,66773643
54913203,54711313,58259141,56027838,52717588,53516830
59043365,73113762,73947084,63084235,75515658,59043368
33911924,33996665,33969367,33928555,33815238,33802447
31276832,71159365,35729879,52400151,66425192,63494589
71095046,31276832,67057190,57127752,55138557,73642786
72888793,74317085,12628815,34942635,12539362,75540783
71201344,71198812,71198345,70766415,70766384,71201117
76206341,84709895,85042408,55584843,57127752,55138557
71082242,73947084,59043368,59043365,48524359,67910637
58245791,54802325,67087279,67085908,7184855,2119907
33996665,33815238,32033717,32033730,34016501,33969367
53654257,23258088,31958424,13561036,56312920,82075493
66425192,53827214,74492306,52400151,63494589,31276832
76589453,54058645,58065346,73174156,72881850,63453468
68165397,73947084,63839533,63084235,73113762,68165482
55584843,84709895,85042408,84716247,55138557,55248506
3666899,2131361,2640471,1418743,75453884,3717703
73280676,2130377,2130371,70767702,70773153,70773221
35527589,70773221,14645571,73280676,73247867,2130371
11213994,11375305,11418386,16519193,4048581,4048043
66773643,36264193,67216147,28623307,44106461,14507169
22052301,73280676,70824061,70773153,2130371,70773221
33928555,33969367,34016501,33802447,33815238,33911924
74556870,83470267,74556923,74556962,74556930,74556919
33802447,33996665,33969367,33928555,33911924,33815238
74558974,11794382,68171118,68174409,32648365,32648364
68165482,48524359,63839533,63084235,73113762,68165397
23258088,52717588,75323380,56312920,13561036,21464946
75321722,75621718,75557002,75320704,74556930,74556923
32648365,76307576,52675312,76307596,74558974,32648364
75453884,8819725,8820501,1418743,3666899,3717703
11254535,36264193,19460704,11217956,35281385,35170466
11217956,35170466,35281385,11254535,36264193,19460704
52675312,76352373,52675635,76307596,76307576,74558946
73547373,63494589,54058645,73174156,63839533,58065346
51326736,12628815,58263379,55665054,75540783,74317085
12628815,34942696,25730627,55665054,74317085,12539362
34942635,34942696,12539362,25730627,74317085,75540783
48484050,10766617,2669195,22481216,52347882,23285218
54632975,74459767,1418743,49722374,49541097,54637084
625684,76358835,21464946,63494589,23258088,32937961
70765393,58444960,53833095,70833091,73320913,70765398
76352373,52675312,74558946,76307596,76307576,52675635
54637084,13328288,49722374,73247026,54632975,49541097
56312920,53654257,82075493,21464946,23258088,13561036
43865002,66773643,44106461,43924153,2360457,41318754
70766384,71198345,71198812,70766415,71201344,71201117
54700224,54913203,53516830,58259141,54711313,56027838
52675635,76307596,52675312,76307576,76352373,74558946
73682812,53833095,53135819,53515396,53090589,70833091
71201194,71197117,70771651,71197208,71198812,71198345
3717703,14645571,2640471,1418743,3666899,75453884
70833091,53833095,70765393,44147702,70765398,73682812
67087279,67081292,2119907,58245791,7184855,67085908
76307576,76352373,52675635,52675312,76307596,74558946
53515396,32033730,33969367,32033717,53135819,53090589
75515658,73113762,73947084,63084235,59043368,59043365
75321775,56027838,53516830,74932860,52717588,75323380
19460704,35170466,35281385,11254535,36264193,11217956
74556962,74556923,74556870,75321722,74556930,74556919
67536643,70766384,71198812,71095046,73642786,56519259
26487851,11225097,2130371,70824061,22052301,73271125
29396058,54913203,53516830,52717588,56027838,25918805
70767702,73247867,2130371,73280676,70773221,70773153
68527587,52400151,63839533,5868813,68521343,71092325
53245077,625684,48484050,52347882,10766617,13861313
72635454,35170466,35281385,11217956,19460704,36264193
11251951,11251735,23181426,21466227,4048605,11251743
69060449,73247026,70840299,2131361,11225097,49360016
67216147,35281385,11217956,19460704,36264193,44106461
6598039,66773643,14507169,36264193,71969220,6597807
31261844,3922389,62242668,38309582,11802138,42333095
4048043,11375305,11418386,16519193,4048581,11213994
74901879,45123323,54697472,74459767,76265784,72000836
71969220,11217956,19460704,36264193,6598039,6597807
68521343,58065346,63839533,68527587,71092325,5868813
72284060,44106461,2360457,43924153,41318754,43865002
52347882,10766617,22481216,13861313,48484050,23285218
74556923,75621718,75320704,74556930,75321722,74556980
74556930,74556962,75320704,74556923,75321722,74556919
74176622,74317085,12628815,35532358,34942696,25730627
52400151,66425192,74492306,31276832,63494589,53827214
49722374,19920071,54637084,49541097,46183656,54632975
16523479,16520424,16519193,16518729,16518032,4048581
63084235,59043365,67910637,48524359,63839533,73947084
63494589,74492306,66425192,71159365,52400151,31276832
72000836,54693718,54697472,74459767,76265784,74901879
28624284,19460704,11217956,11254535,35170466,35281385
35170466,36264193,19460704,11217956,11254535,35281385
29931445,62263771,74556919,63839533,69271416,58065346
73114723,74317085,12539362,12628815,75540783,34942635
49541097,35527589,49722374,43801338,54632975,54637084
75320704,74556923,75557002,75621718,74556930,75321722
2131361,2130371,49360016,2130377,871386,11225097
